time,amplitude
1551442171.015,-6181
1551442171.065,-6230
1551442171.115,-6241
1551442171.1650002,-6260
1551442171.2150002,-6312
1551442171.265,-6254
1551442171.315,-6295
1551442171.365,-6369
1551442171.4150002,-6297
1551442171.4650002,-6317
1551442171.515,-6343
1551442171.565,-6346
1551442171.615,-6417
1551442171.6650002,-6337
1551442171.7150002,-6327
1551442171.765,-6441
1551442171.815,-6384
1551442171.865,-6386
1551442171.9150002,-6471
1551442171.9650002,-6435
1551442172.015,-6408
1551442172.065,-6438
1551442172.115,-6407
1551442172.1650002,-6414
1551442172.2150002,-6480
1551442172.265,-6420
1551442172.315,-6416
1551442172.365,-6463
1551442172.4150002,-6392
1551442172.4650002,-6370
1551442172.515,-6404
1551442172.565,-6464
1551442172.615,-6492
1551442172.6650002,-6440
1551442172.7150002,-6397
1551442172.765,-6374
1551442172.815,-6379
1551442172.865,-6384
1551442172.9150002,-6347
1551442172.9650002,-6299
1551442173.015,-6376
1551442173.065,-6460
1551442173.115,-6381
1551442173.1650002,-6392
1551442173.2150002,-6403
1551442173.265,-6350
1551442173.315,-6439
1551442173.365,-6436
1551442173.4150002,-6397
1551442173.4650002,-6472
1551442173.515,-6462
1551442173.565,-6437
1551442173.615,-6460
1551442173.6650002,-6491
1551442173.7150002,-6485
1551442173.765,-6487
1551442173.815,-6547
1551442173.865,-6484
1551442173.9150002,-6456
1551442173.9650002,-6542
1551442174.015,-6480
1551442174.065,-6453
1551442174.115,-6520
1551442174.1650002,-6496
1551442174.2150002,-6501
1551442174.265,-6492
1551442174.315,-6463
1551442174.365,-6518
1551442174.4150002,-6503
1551442174.4650002,-6455
1551442174.515,-6493
1551442174.565,-6515
1551442174.615,-6497
1551442174.6650002,-6506
1551442174.7150002,-6497
1551442174.765,-6476
1551442174.815,-6465
1551442174.865,-6457
1551442174.9150002,-6495
1551442174.9650002,-6486
1551442175.015,-6455
1551442175.065,-6468
1551442175.115,-6447
1551442175.1650002,-6419
1551442175.2150002,-6407
1551442175.265,-6413
1551442175.315,-6428
1551442175.365,-6422
1551442175.4150002,-6440
1551442175.4650002,-6411
1551442175.515,-6298
1551442175.565,-6325
1551442175.615,-6409
1551442175.6650002,-6353
1551442175.7150002,-6351
1551442175.765,-6363
1551442175.815,-6282
1551442175.865,-6290
1551442175.9150002,-6311
1551442175.9650002,-6228
1551442176.015,-6251
1551442176.065,-6299
1551442176.115,-6214
1551442176.1650002,-6214
1551442176.2150002,-6206
1551442176.265,-6125
1551442176.315,-6177
1551442176.365,-6177
1551442176.4150002,-6098
1551442176.4650002,-6111
1551442176.515,-6125
1551442176.565,-6145
1551442176.615,-6124
1551442176.6650002,-5997
1551442176.7150002,-5944
1551442176.765,-6004
1551442176.815,-6035
1551442176.865,-6029
1551442176.9150002,-6072
1551442176.9650002,-6059
1551442177.015,-6004
1551442177.065,-6003
1551442177.115,-5892
1551442177.1650002,-5803
1551442177.2150002,-5861
1551442177.265,-5874
1551442177.315,-5872
1551442177.365,-5902
1551442177.4150002,-5933
1551442177.4650002,-5878
1551442177.515,-5772
1551442177.565,-5770
1551442177.615,-5787
1551442177.6650002,-5778
1551442177.7150002,-5757
1551442177.765,-5725
1551442177.815,-5745
1551442177.865,-5711
1551442177.9150002,-5642
1551442177.9650002,-5685
1551442178.015,-5671
1551442178.065,-5630
1551442178.115,-5681
1551442178.1650002,-5671
1551442178.2150002,-5635
1551442178.265,-5655
1551442178.315,-5630
1551442178.365,-5567
1551442178.4150002,-5561
1551442178.4650002,-5531
1551442178.515,-5537
1551442178.565,-5572
1551442178.615,-5490
1551442178.6650002,-5528
1551442178.7150002,-5588
1551442178.765,-5515
1551442178.815,-5546
1551442178.865,-5519
1551442178.9150002,-5408
1551442178.9650002,-5442
1551442179.015,-5486
1551442179.065,-5453
1551442179.115,-5436
1551442179.1650002,-5417
1551442179.2150002,-5411
1551442179.265,-5383
1551442179.315,-5308
1551442179.365,-5367
1551442179.4150002,-5400
1551442179.4650002,-5318
1551442179.515,-5370
1551442179.565,-5413
1551442179.615,-5354
1551442179.6650002,-5301
1551442179.7150002,-5264
1551442179.765,-5280
1551442179.815,-5312
1551442179.865,-5252
1551442179.9150002,-5202
1551442179.9650002,-5310
1551442180.015,-5299
1551442180.065,-5212
1551442180.115,-5279
1551442180.1650002,-5236
1551442180.2150002,-5189
1551442180.265,-5229
1551442180.315,-5184
1551442180.365,-5169
1551442180.4150002,-5194
1551442180.4650002,-5231
1551442180.515,-5246
1551442180.565,-5196
1551442180.615,-5191
1551442180.6650002,-5203
1551442180.7150002,-5188
1551442180.765,-5193
1551442180.815,-5142
1551442180.865,-5103
1551442180.9150002,-5120
1551442180.9650002,-5119
1551442181.015,-5141
1551442181.065,-5135
1551442181.115,-5120
1551442181.1650002,-5108
1551442181.2150002,-5084
1551442181.265,-5113
1551442181.315,-5143
1551442181.365,-5143
1551442181.4150002,-5118
1551442181.4650002,-5070
1551442181.515,-5058
1551442181.565,-5058
1551442181.615,-5053
1551442181.6650002,-5122
1551442181.7150002,-5115
1551442181.765,-5085
1551442181.815,-5141
1551442181.865,-5048
1551442181.9150002,-4994
1551442181.9650002,-5046
1551442182.015,-5036
1551442182.065,-5092
1551442182.115,-5091
1551442182.1650002,-5046
1551442182.2150002,-5097
1551442182.265,-5095
1551442182.315,-5035
1551442182.365,-5037
1551442182.4150002,-5062
1551442182.4650002,-5040
1551442182.515,-5041
1551442182.565,-5048
1551442182.615,-5040
1551442182.6650002,-5054
1551442182.7150002,-5047
1551442182.765,-5072
1551442182.815,-5082
1551442182.865,-5091
1551442182.9150002,-5093
1551442182.9650002,-5040
1551442183.015,-5047
1551442183.065,-5020
1551442183.115,-5045
1551442183.1650002,-5103
1551442183.2150002,-5083
1551442183.265,-5125
1551442183.315,-5083
1551442183.365,-5035
1551442183.4150002,-5086
1551442183.4650002,-5052
1551442183.515,-5040
1551442183.565,-5066
1551442183.615,-5055
1551442183.6650002,-5076
1551442183.7150002,-5012
1551442183.765,-4991
1551442183.815,-5091
1551442183.865,-5049
1551442183.9150002,-5030
1551442183.9650002,-5072
1551442184.015,-5025
1551442184.065,-5041
1551442184.115,-5067
1551442184.1650002,-5056
1551442184.2150002,-5056
1551442184.265,-5053
1551442184.315,-5073
1551442184.365,-5083
1551442184.4150002,-5114
1551442184.4650002,-5118
1551442184.515,-5059
1551442184.565,-5045
1551442184.615,-5069
1551442184.6650002,-5066
1551442184.7150002,-5049
1551442184.765,-5071
1551442184.815,-5114
1551442184.865,-5066
1551442184.9150002,-5029
1551442184.9650002,-5092
1551442185.015,-5069
1551442185.065,-5097
1551442185.115,-5120
1551442185.1650002,-5021
1551442185.2150002,-5058
1551442185.265,-5057
1551442185.315,-5026
1551442185.365,-5137
1551442185.4150002,-5160
1551442185.4650002,-5092
1551442185.515,-5124
1551442185.565,-5131
1551442185.615,-5034
1551442185.6650002,-5067
1551442185.7150002,-5136
1551442185.765,-5129
1551442185.815,-5145
1551442185.865,-5120
1551442185.9150002,-5133
1551442185.9650002,-5164
1551442186.015,-5116
1551442186.065,-5187
1551442186.115,-5227
1551442186.1650002,-5129
1551442186.2150002,-5151
1551442186.265,-5178
1551442186.315,-5173
1551442186.365,-5188
1551442186.4150002,-5149
1551442186.4650002,-5175
1551442186.515,-5163
1551442186.565,-5127
1551442186.615,-5213
1551442186.6650002,-5179
1551442186.7150002,-5171
1551442186.765,-5259
1551442186.815,-5173
1551442186.865,-5170
1551442186.9150002,-5247
1551442186.9650002,-5242
1551442187.015,-5267
1551442187.065,-5189
1551442187.115,-5169
1551442187.1650002,-5267
1551442187.2150002,-5259
1551442187.265,-5275
1551442187.315,-5271
1551442187.365,-5259
1551442187.4150002,-5280
1551442187.4650002,-5222
1551442187.515,-5210
1551442187.565,-5244
1551442187.615,-5304
1551442187.6650002,-5324
1551442187.7150002,-5313
1551442187.765,-5321
1551442187.815,-5273
1551442187.865,-5282
1551442187.9150002,-5295
1551442187.9650002,-5274
1551442188.015,-5296
1551442188.065,-5316
1551442188.115,-5328
1551442188.1650002,-5322
1551442188.2150002,-5329
1551442188.265,-5305
1551442188.315,-5303
1551442188.365,-5367
1551442188.4150002,-5379
1551442188.4650002,-5378
1551442188.515,-5386
1551442188.565,-5389
1551442188.615,-5362
1551442188.6650002,-5319
1551442188.7150002,-5332
1551442188.765,-5350
1551442188.815,-5391
1551442188.865,-5443
1551442188.9150002,-5435
1551442188.9650002,-5401
1551442189.015,-5388
1551442189.065,-5396
1551442189.115,-5383
1551442189.1650002,-5397
1551442189.2150002,-5426
1551442189.265,-5404
1551442189.315,-5382
1551442189.365,-5390
1551442189.4150002,-5422
1551442189.4650002,-5436
1551442189.515,-5435
1551442189.565,-5418
1551442189.615,-5389
1551442189.6650002,-5473
1551442189.7150002,-5489
1551442189.765,-5397
1551442189.815,-5491
1551442189.865,-5506
1551442189.9150002,-5417
1551442189.9650002,-5425
1551442190.015,-5405
1551442190.065,-5511
1551442190.115,-5573
1551442190.1650002,-5476
1551442190.2150002,-5519
1551442190.265,-5504
1551442190.315,-5444
1551442190.365,-5564
1551442190.4150002,-5542
1551442190.4650002,-5448
1551442190.515,-5510
1551442190.565,-5514
1551442190.615,-5535
1551442190.6650002,-5558
1551442190.7150002,-5522
1551442190.765,-5560
1551442190.815,-5528
1551442190.865,-5466
1551442190.9150002,-5489
1551442190.9650002,-5532
1551442191.015,-5571
1551442191.065,-5573
1551442191.115,-5587
1551442191.1650002,-5567
1551442191.2150002,-5488
1551442191.265,-5511
1551442191.315,-5594
1551442191.365,-5603
1551442191.4150002,-5575
1551442191.4650002,-5533
1551442191.515,-5522
1551442191.565,-5549
1551442191.615,-5514
1551442191.6650002,-5499
1551442191.7150002,-5541
1551442191.765,-5537
1551442191.815,-5519
1551442191.865,-5545
1551442191.9150002,-5572
1551442191.9650002,-5544
1551442192.015,-5534
1551442192.065,-5552
1551442192.115,-5514
1551442192.1650002,-5530
1551442192.2150002,-5566
1551442192.265,-5521
1551442192.315,-5531
1551442192.365,-5567
1551442192.4150002,-5538
1551442192.4650002,-5502
1551442192.515,-5539
1551442192.565,-5535
1551442192.615,-5468
1551442192.6650002,-5534
1551442192.7150002,-5568
1551442192.765,-5539
1551442192.815,-5519
1551442192.865,-5447
1551442192.9150002,-5517
1551442192.9650002,-5552
1551442193.015,-5488
1551442193.065,-5534
1551442193.115,-5514
1551442193.1650002,-5490
1551442193.2150002,-5518
1551442193.265,-5480
1551442193.315,-5473
1551442193.365,-5564
1551442193.4150002,-5595
1551442193.4650002,-5489
1551442193.515,-5479
1551442193.565,-5475
1551442193.615,-5437
1551442193.6650002,-5501
1551442193.7150002,-5487
1551442193.765,-5473
1551442193.815,-5499
1551442193.865,-5462
1551442193.9150002,-5409
1551442193.9650002,-5380
1551442194.015,-5426
1551442194.065,-5466
1551442194.115,-5482
1551442194.1650002,-5481
1551442194.2150002,-5427
1551442194.265,-5408
1551442194.315,-5418
1551442194.365,-5390
1551442194.4150002,-5389
1551442194.4650002,-5424
1551442194.515,-5399
1551442194.565,-5368
1551442194.615,-5392
1551442194.6650002,-5382
1551442194.7150002,-5380
1551442194.765,-5370
1551442194.815,-5352
1551442194.865,-5373
1551442194.9150002,-5352
1551442194.9650002,-5359
1551442195.015,-5359
1551442195.065,-5306
1551442195.115,-5300
1551442195.1650002,-5291
1551442195.2150002,-5294
1551442195.265,-5330
1551442195.315,-5351
1551442195.365,-5374
1551442195.4150002,-5350
1551442195.4650002,-5322
1551442195.515,-5318
1551442195.565,-5246
1551442195.615,-5273
1551442195.6650002,-5322
1551442195.7150002,-5264
1551442195.765,-5349
1551442195.815,-5362
1551442195.865,-5260
1551442195.9150002,-5307
1551442195.9650002,-5307
1551442196.015,-5247
1551442196.065,-5236
1551442196.115,-5229
1551442196.1650002,-5231
1551442196.2150002,-5233
1551442196.265,-5274
1551442196.315,-5288
1551442196.365,-5239
1551442196.4150002,-5230
1551442196.4650002,-5231
1551442196.515,-5226
1551442196.565,-5211
1551442196.615,-5204
1551442196.6650002,-5245
1551442196.7150002,-5201
1551442196.765,-5147
1551442196.815,-5234
1551442196.865,-5228
1551442196.9150002,-5198
1551442196.9650002,-5240
1551442197.015,-5186
1551442197.065,-5207
1551442197.115,-5203
1551442197.1650002,-5136
1551442197.2150002,-5208
1551442197.265,-5210
1551442197.315,-5196
1551442197.365,-5232
1551442197.4150002,-5200
1551442197.4650002,-5190
1551442197.515,-5207
1551442197.565,-5206
1551442197.615,-5179
1551442197.6650002,-5199
1551442197.7150002,-5212
1551442197.765,-5180
1551442197.815,-5189
1551442197.865,-5129
1551442197.9150002,-5158
1551442197.9650002,-5232
1551442198.015,-5183
1551442198.065,-5155
1551442198.115,-5093
1551442198.1650002,-5114
1551442198.2150002,-5165
1551442198.265,-5160
1551442198.315,-5181
1551442198.365,-5184
1551442198.4150002,-5203
1551442198.4650002,-5190
1551442198.515,-5150
1551442198.565,-5132
1551442198.615,-5139
1551442198.6650002,-5114
1551442198.7150002,-5119
1551442198.765,-5175
1551442198.815,-5122
1551442198.865,-5111
1551442198.9150002,-5174
1551442198.9650002,-5179
1551442199.015,-5132
1551442199.065,-5105
1551442199.115,-5158
1551442199.1650002,-5165
1551442199.2150002,-5174
1551442199.265,-5228
1551442199.315,-5156
1551442199.365,-5079
1551442199.4150002,-5096
1551442199.4650002,-5080
1551442199.515,-5128
1551442199.565,-5218
1551442199.615,-5177
1551442199.6650002,-5171
1551442199.7150002,-5194
1551442199.765,-5144
1551442199.815,-5136
1551442199.865,-5141
1551442199.9150002,-5102
1551442199.9650002,-5083
1551442200.015,-5150
1551442200.065,-5190
1551442200.115,-5172
1551442200.1650002,-5154
1551442200.2150002,-5096
1551442200.265,-5096
1551442200.315,-5142
1551442200.365,-5179
1551442200.4150002,-5209
1551442200.4650002,-5199
1551442200.515,-5191
1551442200.565,-5179
1551442200.615,-5151
1551442200.6650002,-5099
1551442200.7150002,-5107
1551442200.765,-5171
1551442200.815,-5158
1551442200.865,-5175
1551442200.9150002,-5157
1551442200.9650002,-5082
1551442201.015,-5134
1551442201.065,-5095
1551442201.115,-5058
1551442201.1650002,-5211
1551442201.2150002,-5194
1551442201.265,-5086
1551442201.315,-5142
1551442201.365,-5211
1551442201.4150002,-5152
1551442201.4650002,-5090
1551442201.515,-5163
1551442201.565,-5181
1551442201.615,-5185
1551442201.6650002,-5193
1551442201.7150002,-5109
1551442201.765,-5141
1551442201.815,-5185
1551442201.865,-5147
1551442201.9150002,-5124
1551442201.9650002,-5137
1551442202.015,-5177
1551442202.065,-5166
1551442202.115,-5137
1551442202.1650002,-5117
1551442202.2150002,-5139
1551442202.265,-5131
1551442202.315,-5113
1551442202.365,-5184
1551442202.4150002,-5176
1551442202.4650002,-5129
1551442202.515,-5144
1551442202.565,-5163
1551442202.615,-5187
1551442202.6650002,-5160
1551442202.7150002,-5116
1551442202.765,-5154
1551442202.815,-5140
1551442202.865,-5102
1551442202.9150002,-5186
1551442202.9650002,-5177
1551442203.015,-5085
1551442203.065,-5113
1551442203.115,-5143
1551442203.1650002,-5106
1551442203.2150002,-5100
1551442203.265,-5144
1551442203.315,-5144
1551442203.365,-5119
1551442203.4150002,-5138
1551442203.4650002,-5148
1551442203.515,-5123
1551442203.565,-5119
1551442203.615,-5140
1551442203.6650002,-5144
1551442203.7150002,-5120
1551442203.765,-5123
1551442203.815,-5147
1551442203.865,-5090
1551442203.9150002,-5087
1551442203.9650002,-5141
1551442204.015,-5088
1551442204.065,-5066
1551442204.115,-5111
1551442204.1650002,-5167
1551442204.2150002,-5169
1551442204.265,-5094
1551442204.315,-5109
1551442204.365,-5149
1551442204.4150002,-5106
1551442204.4650002,-5111
1551442204.515,-5156
1551442204.565,-5178
1551442204.615,-5174
1551442204.6650002,-5075
1551442204.7150002,-5042
1551442204.765,-5070
1551442204.815,-5087
1551442204.865,-5162
1551442204.9150002,-5110
1551442204.9650002,-5080
1551442205.015,-5143
1551442205.065,-5095
1551442205.115,-5089
1551442205.1650002,-5083
1551442205.2150002,-5045
1551442205.265,-5129
1551442205.315,-5143
1551442205.365,-5094
1551442205.4150002,-5117
1551442205.4650002,-5092
1551442205.515,-5067
1551442205.565,-5080
1551442205.615,-5114
1551442205.6650002,-5132
1551442205.7150002,-5120
1551442205.765,-5141
1551442205.815,-5076
1551442205.865,-5034
1551442205.9150002,-5087
1551442205.9650002,-5103
1551442206.015,-5134
1551442206.065,-5163
1551442206.115,-5162
1551442206.1650002,-5110
1551442206.2150002,-5056
1551442206.265,-5075
1551442206.315,-5077
1551442206.365,-5064
1551442206.4150002,-5115
1551442206.4650002,-5171
1551442206.515,-5135
1551442206.565,-5080
1551442206.615,-5077
1551442206.6650002,-5085
1551442206.7150002,-5108
1551442206.765,-5104
1551442206.815,-5078
1551442206.865,-5134
1551442206.9150002,-5165
1551442206.9650002,-5109
1551442207.015,-5134
1551442207.065,-5136
1551442207.115,-5109
1551442207.1650002,-5111
1551442207.2150002,-5065
1551442207.265,-5137
1551442207.315,-5181
1551442207.365,-5120
1551442207.4150002,-5136
1551442207.4650002,-5117
1551442207.515,-5107
1551442207.565,-5120
1551442207.615,-5098
1551442207.6650002,-5132
1551442207.7150002,-5126
1551442207.765,-5120
1551442207.815,-5188
1551442207.865,-5121
1551442207.9150002,-5072
1551442207.9650002,-5124
1551442208.015,-5098
1551442208.065,-5155
1551442208.115,-5208
1551442208.1650002,-5146
1551442208.2150002,-5169
1551442208.265,-5186
1551442208.315,-5121
1551442208.365,-5132
1551442208.4150002,-5158
1551442208.4650002,-5131
1551442208.515,-5131
1551442208.565,-5169
1551442208.615,-5193
1551442208.6650002,-5142
1551442208.7150002,-5121
1551442208.765,-5142
1551442208.815,-5134
1551442208.865,-5190
1551442208.9150002,-5194
1551442208.9650002,-5123
1551442209.015,-5117
1551442209.065,-5116
1551442209.115,-5122
1551442209.1650002,-5156
1551442209.2150002,-5182
1551442209.265,-5177
1551442209.315,-5166
1551442209.365,-5163
1551442209.4150002,-5148
1551442209.4650002,-5197
1551442209.515,-5250
1551442209.565,-5187
1551442209.615,-5129
1551442209.6650002,-5146
1551442209.7150002,-5148
1551442209.765,-5135
1551442209.815,-5131
1551442209.865,-5127
1551442209.9150002,-5143
1551442209.9650002,-5156
1551442210.015,-5138
1551442210.065,-5117
1551442210.115,-5118
1551442210.1650002,-5134
1551442210.2150002,-5169
1551442210.265,-5198
1551442210.315,-5192
1551442210.365,-5148
1551442210.4150002,-5144
1551442210.4650002,-5193
1551442210.515,-5125
1551442210.565,-5114
1551442210.615,-5217
1551442210.6650002,-5195
1551442210.7150002,-5173
1551442210.765,-5165
1551442210.815,-5146
1551442210.865,-5175
1551442210.9150002,-5176
1551442210.9650002,-5154
1551442211.015,-5115
1551442211.065,-5127
1551442211.115,-5132
1551442211.1650002,-5176
1551442211.2150002,-5249
1551442211.265,-5146
1551442211.315,-5136
1551442211.365,-5155
1551442211.4150002,-5093
1551442211.4650002,-5190
1551442211.515,-5187
1551442211.565,-5130
1551442211.615,-5186
1551442211.6650002,-5143
1551442211.7150002,-5154
1551442211.765,-5203
1551442211.815,-5131
1551442211.865,-5159
1551442211.9150002,-5197
1551442211.9650002,-5130
1551442212.015,-5125
1551442212.065,-5167
1551442212.115,-5162
1551442212.1650002,-5148
1551442212.2150002,-5166
1551442212.265,-5135
1551442212.315,-5111
1551442212.365,-5153
1551442212.4150002,-5176
1551442212.4650002,-5143
1551442212.515,-5127
1551442212.565,-5157
1551442212.615,-5171
1551442212.6650002,-5169
1551442212.7150002,-5163
1551442212.765,-5195
1551442212.815,-5154
1551442212.865,-5080
1551442212.9150002,-5140
1551442212.9650002,-5127
1551442213.015,-5110
1551442213.065,-5163
1551442213.115,-5128
1551442213.1650002,-5145
1551442213.2150002,-5140
1551442213.265,-5084
1551442213.315,-5109
1551442213.365,-5134
1551442213.4150002,-5179
1551442213.4650002,-5174
1551442213.515,-5097
1551442213.565,-5104
1551442213.615,-5119
1551442213.6650002,-5082
1551442213.7150002,-5099
1551442213.765,-5109
1551442213.815,-5108
1551442213.865,-5121
1551442213.9150002,-5054
1551442213.9650002,-5042
1551442214.015,-5077
1551442214.065,-5078
1551442214.115,-5128
1551442214.1650002,-5139
1551442214.2150002,-5126
1551442214.265,-5103
1551442214.315,-5022
1551442214.365,-5005
1551442214.4150002,-5089
1551442214.4650002,-5135
1551442214.515,-5090
1551442214.565,-5104
1551442214.615,-5119
1551442214.6650002,-5059
1551442214.7150002,-5046
1551442214.765,-5049
1551442214.815,-5083
1551442214.865,-5111
1551442214.9150002,-5063
1551442214.9650002,-5085
1551442215.015,-5154
1551442215.065,-5124
1551442215.115,-5097
1551442215.1650002,-5088
1551442215.2150002,-5036
1551442215.265,-5066
1551442215.315,-5097
1551442215.365,-5084
1551442215.4150002,-5105
1551442215.4650002,-5095
1551442215.515,-5104
1551442215.565,-5074
1551442215.615,-5029
1551442215.6650002,-5063
1551442215.7150002,-5055
1551442215.765,-5076
1551442215.815,-5111
1551442215.865,-5070
1551442215.9150002,-5038
1551442215.9650002,-5039
1551442216.015,-5059
1551442216.065,-5050
1551442216.115,-5086
1551442216.1650002,-5129
1551442216.2150002,-5109
1551442216.265,-5138
1551442216.315,-5106
1551442216.365,-5060
1551442216.4150002,-5095
1551442216.4650002,-5124
1551442216.515,-5111
1551442216.565,-5084
1551442216.615,-5150
1551442216.6650002,-5126
1551442216.7150002,-5087
1551442216.765,-5150
1551442216.815,-5066
1551442216.865,-5092
1551442216.9150002,-5133
1551442216.9650002,-5038
1551442217.015,-5094
1551442217.065,-5063
1551442217.115,-5090
1551442217.1650002,-5202
1551442217.2150002,-5117
1551442217.265,-5089
1551442217.315,-5095
1551442217.365,-5099
1551442217.4150002,-5113
1551442217.4650002,-5117
1551442217.515,-5168
1551442217.565,-5130
1551442217.615,-5126
1551442217.6650002,-5160
1551442217.7150002,-5104
1551442217.765,-5045
1551442217.815,-5051
1551442217.865,-5139
1551442217.9150002,-5160
1551442217.9650002,-5092
1551442218.015,-5108
1551442218.065,-5133
1551442218.115,-5070
1551442218.1650002,-5053
1551442218.2150002,-5099
1551442218.265,-5105
1551442218.315,-5079
1551442218.365,-5100
1551442218.4150002,-5144
1551442218.4650002,-5081
1551442218.515,-5071
1551442218.565,-5146
1551442218.615,-5134
1551442218.6650002,-5134
1551442218.7150002,-5116
1551442218.765,-5153
1551442218.815,-5173
1551442218.865,-5103
1551442218.9150002,-5146
1551442218.9650002,-5111
1551442219.015,-5084
1551442219.065,-5159
1551442219.115,-5129
1551442219.1650002,-5159
1551442219.2150002,-5176
1551442219.265,-5093
1551442219.315,-5081
1551442219.365,-5108
1551442219.4150002,-5127
1551442219.4650002,-5128
1551442219.515,-5140
1551442219.565,-5115
1551442219.615,-5097
1551442219.6650002,-5157
1551442219.7150002,-5147
1551442219.765,-5097
1551442219.815,-5094
1551442219.865,-5137
1551442219.9150002,-5151
1551442219.9650002,-5094
1551442220.015,-5074
1551442220.065,-5130
1551442220.115,-5147
1551442220.1650002,-5091
1551442220.2150002,-5142
1551442220.265,-5150
1551442220.315,-5114
1551442220.365,-5158
1551442220.4150002,-5098
1551442220.4650002,-5143
1551442220.515,-5202
1551442220.565,-5079
1551442220.615,-5091
1551442220.6650002,-5143
1551442220.7150002,-5130
1551442220.765,-5153
1551442220.815,-5119
1551442220.865,-5127
1551442220.9150002,-5170
1551442220.9650002,-5156
1551442221.015,-5141
1551442221.065,-5113
1551442221.115,-5165
1551442221.1650002,-5187
1551442221.2150002,-5125
1551442221.265,-5167
1551442221.315,-5175
1551442221.365,-5156
1551442221.4150002,-5209
1551442221.4650002,-5162
1551442221.515,-5126
1551442221.565,-5166
1551442221.615,-5144
1551442221.6650002,-5161
1551442221.7150002,-5212
1551442221.765,-5198
1551442221.815,-5190
1551442221.865,-5188
1551442221.9150002,-5152
1551442221.9650002,-5158
1551442222.015,-5178
1551442222.065,-5168
1551442222.115,-5219
1551442222.1650002,-5239
1551442222.2150002,-5249
1551442222.265,-5265
1551442222.315,-5170
1551442222.365,-5179
1551442222.4150002,-5249
1551442222.4650002,-5227
1551442222.515,-5239
1551442222.565,-5208
1551442222.615,-5219
1551442222.6650002,-5268
1551442222.7150002,-5185
1551442222.765,-5189
1551442222.815,-5245
1551442222.865,-5199
1551442222.9150002,-5223
1551442222.9650002,-5255
1551442223.015,-5221
1551442223.065,-5271
1551442223.115,-5268
1551442223.1650002,-5215
1551442223.2150002,-5241
1551442223.265,-5236
1551442223.315,-5249
1551442223.365,-5290
1551442223.4150002,-5266
1551442223.4650002,-5216
1551442223.515,-5279
1551442223.565,-5309
1551442223.615,-5232
1551442223.6650002,-5260
1551442223.7150002,-5250
1551442223.765,-5252
1551442223.815,-5321
1551442223.865,-5269
1551442223.9150002,-5273
1551442223.9650002,-5335
1551442224.015,-5270
1551442224.065,-5216
1551442224.115,-5225
1551442224.1650002,-5228
1551442224.2150002,-5296
1551442224.265,-5335
1551442224.315,-5323
1551442224.365,-5305
1551442224.4150002,-5231
1551442224.4650002,-5223
1551442224.515,-5232
1551442224.565,-5256
1551442224.615,-5313
1551442224.6650002,-5277
1551442224.7150002,-5298
1551442224.765,-5346
1551442224.815,-5327
1551442224.865,-5304
1551442224.9150002,-5288
1551442224.9650002,-5270
1551442225.015,-5253
1551442225.065,-5295
1551442225.115,-5248
1551442225.1650002,-5216
1551442225.2150002,-5328
1551442225.265,-5296
1551442225.315,-5266
1551442225.365,-5296
1551442225.4150002,-5283
1551442225.4650002,-5318
1551442225.515,-5258
1551442225.565,-5244
1551442225.615,-5298
1551442225.6650002,-5298
1551442225.7150002,-5327
1551442225.765,-5313
1551442225.815,-5312
1551442225.865,-5277
1551442225.9150002,-5214
1551442225.9650002,-5275
1551442226.015,-5304
1551442226.065,-5286
1551442226.115,-5327
1551442226.1650002,-5337
1551442226.2150002,-5290
1551442226.265,-5277
1551442226.315,-5267
1551442226.365,-5255
1551442226.4150002,-5294
1551442226.4650002,-5274
1551442226.515,-5279
1551442226.565,-5359
1551442226.615,-5308
1551442226.6650002,-5259
1551442226.7150002,-5300
1551442226.765,-5280
1551442226.815,-5278
1551442226.865,-5314
1551442226.9150002,-5329
1551442226.9650002,-5319
1551442227.015,-5308
1551442227.065,-5269
1551442227.115,-5201
1551442227.1650002,-5243
1551442227.2150002,-5271
1551442227.265,-5276
1551442227.315,-5314
1551442227.365,-5301
1551442227.4150002,-5327
1551442227.4650002,-5277
1551442227.515,-5232
1551442227.565,-5300
1551442227.615,-5287
1551442227.6650002,-5281
1551442227.7150002,-5318
1551442227.765,-5317
1551442227.815,-5273
1551442227.865,-5231
1551442227.9150002,-5234
1551442227.9650002,-5264
1551442228.015,-5286
1551442228.065,-5280
1551442228.115,-5340
1551442228.1650002,-5352
1551442228.2150002,-5279
1551442228.265,-5270
1551442228.315,-5248
1551442228.365,-5260
1551442228.4150002,-5285
1551442228.4650002,-5276
1551442228.515,-5284
1551442228.565,-5246
1551442228.615,-5278
1551442228.6650002,-5335
1551442228.7150002,-5278
1551442228.765,-5274
1551442228.815,-5275
1551442228.865,-5258
1551442228.9150002,-5329
1551442228.9650002,-5311
1551442229.015,-5278
1551442229.065,-5268
1551442229.115,-5214
1551442229.1650002,-5254
1551442229.2150002,-5265
1551442229.265,-5294
1551442229.315,-5346
1551442229.365,-5283
1551442229.4150002,-5274
1551442229.4650002,-5261
1551442229.515,-5227
1551442229.565,-5303
1551442229.615,-5344
1551442229.6650002,-5295
1551442229.7150002,-5280
1551442229.765,-5263
1551442229.815,-5226
1551442229.865,-5231
1551442229.9150002,-5267
1551442229.9650002,-5260
1551442230.015,-5214
1551442230.065,-5234
1551442230.115,-5250
1551442230.1650002,-5250
1551442230.2150002,-5282
